# id	rating	judges
# INTERNATIONAL scale, one local judge. NOT the same scale as
# difficulty.tsv; see export_enriched.py before merging them.
7fff2b02bcc6	3.00	1
80013cf85938	1.00	1
8006977c41b2	9.00	1
80077276f68c	5.00	1
80089eed6087	2.00	1
800f03c0c255	9.00	1
800f4192c385	5.00	1
8010938afebc	5.00	1
802169338432	2.00	1
8021c230904c	4.00	1
8026fd5b0db7	1.00	1
802af859914e	5.00	1
802cdf341ccb	8.00	1
803a9140f3fe	5.00	1
803ecae5b66a	1.00	1
8042241fa15c	3.00	1
8045e524c653	8.00	1
80489eb3c7d6	5.00	1
8049a887de0e	8.00	1
8054590619a2	4.00	1
8054f6e23d1b	5.00	1
806a4ec789fc	9.00	1
807b0d3da5bd	9.00	1
807b5d1b4968	2.00	1
8087097bc230	5.00	1
8099c39124f1	6.00	1
809bc8a8b323	3.00	1
809e38851d0a	5.00	1
80afae7d6c1b	3.00	1
80b18e15e078	5.00	1
80b9fce01d0e	9.00	1
80bbc8522f2f	7.00	1
80c2ab39d232	5.00	1
80caa27f6536	1.00	1
80cfb1a7f2be	5.00	1
80d9f26ce488	10.00	1
80df25c6af9d	4.00	1
80df75de8bc1	9.00	1
80e00716d756	7.00	1
80e7d1d11463	7.00	1
80eb17977725	8.00	1
80f79449b2b0	5.00	1
80fd1614303e	8.00	1
8103dfe2ae8b	5.00	1
810467515484	7.00	1
810e89794bd0	5.00	1
8110d4337409	5.00	1
8112b2d5af37	4.00	1
81174abf4e42	4.00	1
813aeadfce18	7.00	1
813d6596a874	7.00	1
8140a44014ba	1.00	1
8147930441b8	9.00	1
814aa39e4a42	5.00	1
814ac65279dc	7.00	1
81538006fbd2	8.00	1
815e5762a6ee	1.00	1
81621aa13e23	1.00	1
8165e8d8ca11	0.00	1
8168c4327383	7.00	1
816914568d2e	4.00	1
81698d1595ef	1.00	1
817d161c0f96	0.00	1
817ec09e7bef	9.00	1
818073a3a6ce	7.00	1
8180dac8e1c3	5.00	1
818155277a31	3.00	1
818922d072f3	0.00	1
818dfef563d3	9.00	1
819c3a21d5d1	4.00	1
81a3d30a8c61	1.00	1
81b88f477171	9.00	1
81bbf73d8f75	9.00	1
81bf1e5b08e4	8.00	1
81c035384f3c	2.00	1
81c4e2c80918	6.00	1
81d24a7d7748	0.00	1
81d2ffa943ac	10.00	1
81e013298639	1.00	1
81f2a3b399a0	10.00	1
81f64bbcd95d	5.00	1
81f81268d43a	1.00	1
81fef3fe1fad	0.00	1
820b7caf698f	9.00	1
8211280a9188	1.00	1
821715eb1516	1.00	1
821a0b15ca4f	9.00	1
8237f096b4b4	5.00	1
82395fbfd45d	5.00	1
823b8efc0a46	1.00	1
8240bd3a1bb3	3.00	1
824841058a7c	4.00	1
824aa5392cdf	2.00	1
824d5b7ccd5f	7.00	1
824fe7fed6bd	7.00	1
8258db4bb13f	7.00	1
8264e882de03	5.00	1
8267bec3bbe2	9.00	1
8271b4bd7b20	9.00	1
82725046e825	5.00	1
8278b7997d25	8.00	1
8279ca5e1b08	7.00	1
8288ca3e2ae5	4.00	1
8292784c9497	3.00	1
8298eb031c57	8.00	1
82a708aacda7	4.00	1
82a75c9713cb	1.00	1
82ae8ee286ec	1.00	1
82b01794ea8a	5.00	1
82bf1481ad42	2.00	1
82bf1a97981c	1.00	1
82c0db92c01b	3.00	1
82c17c3b8a06	3.00	1
82ccd84f29d9	9.00	1
82cdbf52bc79	9.00	1
82d4c2f9824e	1.00	1
82dee77e3b5a	5.00	1
82e32ea65eca	0.00	1
82e3a3ed789a	7.00	1
82e4043fde1d	8.00	1
82e6139d0ecd	4.00	1
82e6a974e1d7	9.00	1
82ec199a86db	3.00	1
82ed15b3f210	7.00	1
82fdb6c67ba6	3.00	1
83009acd108c	2.00	1
8312333515e3	7.00	1
831b6f892454	7.00	1
833652df3bc2	1.00	1
834658a6726e	8.00	1
8352987fc3c9	9.00	1
8360d580749c	5.00	1
836195145357	7.00	1
83665ebfff4f	9.00	1
836bf5efdb0b	7.00	1
83791cb664c7	1.00	1
837e950d80ce	8.00	1
8382d3817b61	5.00	1
839dbd50d89c	7.00	1
83a1bbc39862	1.00	1
83a71be01f0e	5.00	1
83a872cf10ac	8.00	1
83ac5a7efe07	3.00	1
83b30f558c27	2.00	1
83c4c0c10911	8.00	1
83c52c02fadd	5.00	1
83cdafe042da	7.00	1
83de9333b622	5.00	1
83e5ba125ab5	3.00	1
83e7fadade03	9.00	1
83eb5853f406	2.00	1
83ed29cb13e8	7.00	1
83faa63a49a4	4.00	1
83fe27172485	9.00	1
83fe2fae73f8	1.00	1
83fe57ed7668	2.00	1
84101ad4660e	4.00	1
84191ee5588d	7.00	1
841c380c7ac3	4.00	1
841c6ca8bc2b	8.00	1
84269e4759b9	5.00	1
8453e597119f	5.00	1
845e7e2087a8	4.00	1
846a3528ca98	3.00	1
846a69184937	2.00	1
846f3670e651	8.00	1
846fccaeb579	1.00	1
84773101286b	0.00	1
847896ab8c34	5.00	1
848480b0be71	4.00	1
8484bdfc8655	3.00	1
8486dc70c1f8	4.00	1
848dabca7608	7.00	1
84957ed1bc2c	9.00	1
849b379ec858	6.00	1
849cc0ef13e1	7.00	1
84a3de817b8f	7.00	1
84a78cafec37	2.00	1
84ad72b3ebc3	2.00	1
84adfed7ff66	2.00	1
84d6cc0d9eab	5.00	1
84d9ffba6542	6.00	1
84dc16c89b5f	9.00	1
84eacd0a425b	4.00	1
84ee2b044a23	3.00	1
84ee99c1ba28	4.00	1
84f0f04ed7c7	1.00	1
84f455f58c51	5.00	1
84fe952c1fde	2.00	1
8501e6af4f8d	1.00	1
85034185793a	4.00	1
850811da6454	5.00	1
850c2dbece49	5.00	1
850fda7dd0bc	3.00	1
851dab46ef2c	5.00	1
852115f86492	4.00	1
852157c2f7c0	8.00	1
8521db9caee9	0.00	1
852433b4a2bf	2.00	1
8524489f64bb	4.00	1
8525d0e7f76a	4.00	1
8526e82a20e3	3.00	1
853eaa53e1f2	1.00	1
8541eb4160aa	8.00	1
854341b41cf0	6.00	1
8547ef1ca8fc	4.00	1
854b80b16982	1.00	1
854edefc6936	5.00	1
855a39f0b0f3	5.00	1
855dc9e6b763	6.00	1
8561af7e3cf9	5.00	1
8579e1a9cd7c	7.00	1
857f51993f91	3.00	1
858563e587e9	1.00	1
858cc8a66b53	0.00	1
85918604f1ff	10.00	1
859ef9cadc32	6.00	1
859f9fe53594	2.00	1
85abbfce831f	5.00	1
85bdce192249	9.00	1
85c78d5c5242	0.00	1
85ca09644f63	1.00	1
85d7a8cc9920	1.00	1
85e24131da26	5.00	1
85e8d6d475fb	4.00	1
85f32b572bcd	9.00	1
85f346361e32	7.00	1
85f817bec7d9	0.00	1
85fab421d824	7.00	1
860bac408411	3.00	1
860ecb6b4833	5.00	1
862154344572	9.00	1
8627eefc3851	5.00	1
86293ebc35b2	5.00	1
863136752b39	1.00	1
8634fdd0f7c5	3.00	1
863e647b0f4a	5.00	1
86417f46eb14	5.00	1
8649626ad0b0	8.00	1
865bfeb7de79	5.00	1
86602fb5600e	5.00	1
866715d18543	2.00	1
8678cbcca35c	4.00	1
867ea60b6a20	2.00	1
867f9c06d1cc	3.00	1
8681df2a9d68	5.00	1
8687abfcc449	5.00	1
8688b68c59d8	3.00	1
868c77736ad2	1.00	1
86931d296419	1.00	1
8694290d9577	4.00	1
869acf4869c7	9.00	1
86a0b211cfc0	8.00	1
86b003f7858f	4.00	1
86c0473ad212	8.00	1
86d2720584dc	2.00	1
86dc08d6218b	5.00	1
86dc17e5f364	8.00	1
86e4141f4eca	9.00	1
86e71095ad81	5.00	1
86f0da764205	1.00	1
86f11bbcdffa	9.00	1
87032fd73cff	5.00	1
8705591bcec4	6.00	1
870d40f04a0b	1.00	1
871c3007a19e	9.00	1
871e6a25e7dc	4.00	1
871f5619eaab	3.00	1
871fc517b786	8.00	1
87283a6ae7a0	2.00	1
872a017f2371	5.00	1
872d9e3b15fb	6.00	1
873ed5404b7f	3.00	1
874105c35333	8.00	1
875040194a2e	5.00	1
87581d7144de	7.00	1
875be63948a5	7.00	1
876f519019d9	8.00	1
8770163850a2	0.00	1
87708bb568f9	3.00	1
8771dc568703	2.00	1
8775c733a248	1.00	1
879e17e9fc89	3.00	1
87a0062aab2e	7.00	1
87a2c1e5f78a	5.00	1
87a3bf6a1b35	6.00	1
87b0ebbda044	5.00	1
87b85a857cbe	3.00	1
87bcd14395e8	2.00	1
87c8fb1cefd1	2.00	1
87defff6153c	7.00	1
87e1a60dbbf9	8.00	1
87e275f8db0c	7.00	1
87e713373c62	2.00	1
87e74e026f5c	5.00	1
87f7bf5710b4	3.00	1
8813946e0de6	9.00	1
88170e72cfb8	7.00	1
881db484fbe8	3.00	1
8821c3263e81	3.00	1
8821e878ff6a	3.00	1
882aec93dad7	1.00	1
882d2ea334ad	7.00	1
882fd382fb08	10.00	1
88363e6d98eb	8.00	1
88548c48a5d1	8.00	1
885fdf0192e5	1.00	1
886a52c97f95	2.00	1
886c86f8dc63	5.00	1
88703c9f1c34	8.00	1
8876e74940ef	5.00	1
8879e7f66319	5.00	1
887bd2cd70ef	10.00	1
887d82d3619a	3.00	1
887db7f483fb	9.00	1
887f1ad8c946	5.00	1
888e74dff19a	7.00	1
889d1c50d681	1.00	1
889fb6d5b8f4	2.00	1
88b678528b25	2.00	1
88ce8654779e	2.00	1
88dd93eefa5a	5.00	1
88e69f8f99d2	5.00	1
88e7094f9ae6	9.00	1
88f1936b3f68	4.00	1
8905c4e275c8	9.00	1
890942e3bccc	1.00	1
890a3a7e3e11	3.00	1
89135531adf7	9.00	1
891364ef7bcd	1.00	1
8919f10cff66	0.00	1
891e5e50e9a2	0.00	1
8922418ef6dd	0.00	1
892b51d7a129	9.00	1
892bcbb46e4b	2.00	1
892f1f40adf4	7.00	1
892f641c3274	9.00	1
8935997dbaa5	5.00	1
894b4b2e9280	7.00	1
894d8ddaed13	8.00	1
896c3e0dfcc6	9.00	1
896c7a0ee106	9.00	1
896ee95b6839	7.00	1
89769169f76f	6.00	1
8978fac3296c	1.00	1
897d623152a9	3.00	1
89839e7b7f6b	5.00	1
8986c48106a9	10.00	1
898ce48cf442	7.00	1
898ed053e053	7.00	1
8990029a01d6	7.00	1
8990b59c5b32	7.00	1
89a12c03e20c	6.00	1
89a2439588a3	5.00	1
89a80dbbc880	2.00	1
89b4407a01ed	7.00	1
89b61456ab40	7.00	1
89b745e9737f	4.00	1
89b85a797b6e	8.00	1
89b99191da40	6.00	1
89bc3dc456f6	3.00	1
89c677d85cca	3.00	1
89ccf8e5bcae	1.00	1
89d3645825b2	2.00	1
89dbdfe27ac7	1.00	1
89de9b2aeb66	5.00	1
89ef58f1a093	7.00	1
89f1e29d076d	2.00	1
89f2df6f66f8	2.00	1
89f685c16267	9.00	1
89f84d72ee82	7.00	1
8a034d196dc2	1.00	1
8a075d71ac10	5.00	1
8a0e02271e97	9.00	1
8a1ac896728a	0.00	1
8a223e70c7fa	4.00	1
8a27b5f78df1	3.00	1
8a28de83bb0a	7.00	1
8a29af030d15	6.00	1
8a2fdbbec2b0	6.00	1
8a39eb845f17	7.00	1
8a4ef87572ca	2.00	1
8a5cd6fbf974	9.00	1
8a6018158186	3.00	1
8a643d2310be	6.00	1
8a65a2c8b8a4	3.00	1
8a741fe17e0f	2.00	1
8a79a25eb663	5.00	1
8a7ce54dd466	5.00	1
8a87a1ed2546	7.00	1
8a87e9a6ebe8	3.00	1
8aa18a7ebb1e	8.00	1
8aac001fab2d	7.00	1
8ab2cec9683e	1.00	1
8ac91fd254df	1.00	1
8ad2c793bbff	8.00	1
8ad47019a0ef	4.00	1
8ae31ee9786d	8.00	1
8ae9f0abf7de	2.00	1
8aeb6dc5260c	5.00	1
8aed567dc80a	7.00	1
8aee20deae1c	1.00	1
8af1ea73f67b	7.00	1
8af2130f3b48	9.00	1
8af2c33d7e22	9.00	1
8af9c45194f8	3.00	1
8afc4b8c0550	1.00	1
8b046a309f94	8.00	1
8b0e38fc10e4	1.00	1
8b117a5099d8	8.00	1
8b288743ff49	5.00	1
8b3d22c8d8e0	8.00	1
8b439e8c4504	9.00	1
8b569b6a8678	1.00	1
8b581f19dfe1	5.00	1
8b58f2a69ab6	5.00	1
8b620ca501b2	9.00	1
8b69e493b0c6	9.00	1
8b6b60c430bb	4.00	1
8b78223064f7	2.00	1
8b7c89319809	4.00	1
8b84968433fc	2.00	1
8b8aa50866be	3.00	1
8b8ade8a3a91	7.00	1
8b8b18c1a984	5.00	1
8b9dab4bbe42	7.00	1
8ba48ef49712	7.00	1
8ba66736aa3d	2.00	1
8baa96e52b06	8.00	1
8baedb815257	9.00	1
8baf2c993a60	9.00	1
8baf4b0f41dc	8.00	1
8bb1fc877ca8	2.00	1
8bb7f29c5186	6.00	1
8bc0f633c11e	2.00	1
8bc158ac3a28	7.00	1
8bc6aa7c3bbb	9.00	1
8bc6ce6dc66d	4.00	1
8bd369b84ef4	1.00	1
8bd5dc31d662	9.00	1
8bdf76385506	9.00	1
8bf12a91d856	9.00	1
8bf7d51129a5	3.00	1
8bf8fac49a1e	8.00	1
8c06cc04a1bc	0.00	1
8c12cbd1eba8	8.00	1
8c1a49a829d2	2.00	1
8c1a88e9eb4f	7.00	1
8c1b204daab4	2.00	1
8c292bcaa6e4	6.00	1
8c2da58a9de8	7.00	1
8c2ea0752839	5.00	1
8c345c9bf547	2.00	1
8c382291b220	7.00	1
8c4103999767	1.00	1
8c4418e127cb	2.00	1
8c56873be6ff	6.00	1
8c607517da9e	8.00	1
8c625a2db065	9.00	1
8c6830ec92a2	9.00	1
8c699742a0c9	3.00	1
8c6a76b0124f	9.00	1
8c701be8b920	3.00	1
8c7a30969aa7	1.00	1
8c872827c124	2.00	1
8c8ddaebf149	3.00	1
8c9b8438bb17	4.00	1
8cb34c38e524	3.00	1
8cbec57e3c77	5.00	1
8cc970f751b9	1.00	1
8cd098071f46	7.00	1
8cd26edb04ba	0.00	1
8ce100700a75	7.00	1
8ce282a8b1c2	7.00	1
8ce66fa8db60	6.00	1
8ce796fee0d2	5.00	1
8d010172d6eb	1.00	1
8d095d9078cc	5.00	1
8d0b1c3daa7a	0.00	1
8d17cc10c02c	9.00	1
8d17e852ab2a	7.00	1
8d1cfc467e70	5.00	1
8d251aa5389f	6.00	1
8d32a6313334	8.00	1
8d3891f57552	8.00	1
8d38b74ce7a4	0.00	1
8d44a42b5e7b	2.00	1
8d47d5176a47	3.00	1
8d4840620836	8.00	1
8d525e3fb41e	7.00	1
8d53f9d16bd1	4.00	1
8d5de2da9093	5.00	1
8d639036e73c	8.00	1
8d6aca8cd5f8	5.00	1
8d6e4cf64a7c	6.00	1
8d76211e1163	1.00	1
8d7c92139e56	1.00	1
8d7f437280c4	8.00	1
8d9f5911601f	5.00	1
8da59d4dd7ed	2.00	1
8da5da57b650	5.00	1
8dae67e8656f	7.00	1
8daec400acd5	2.00	1
8db16ea9712f	7.00	1
8db2ea70690f	5.00	1
8db86b323b10	9.00	1
8dba89f955f0	3.00	1
8dc47089e849	7.00	1
8dc545fca0c3	3.00	1
8dcc474ba434	9.00	1
8dcc536be796	1.00	1
8dd2a4b2de82	1.00	1
8dde5c43483d	8.00	1
8dea549301a2	5.00	1
8deed81afa0b	1.00	1
8dfce7b63576	5.00	1
8e00e0671721	5.00	1
8e02e4b82d73	9.00	1
8e066581517a	4.00	1
8e0d9a2d2514	8.00	1
8e1355f9c815	5.00	1
8e15e0e0bf2b	3.00	1
8e1777a15935	1.00	1
8e1cd48e3ab5	3.00	1
8e1ebbd783c4	9.00	1
8e1fd0bc8953	2.00	1
8e20b05613fa	5.00	1
8e23affe5a91	4.00	1
8e314f033432	2.00	1
8e38765afcfb	2.00	1
8e477823f2a2	7.00	1
8e52ccaa14d8	6.00	1
8e668907af0f	6.00	1
8e671a1a24d3	5.00	1
8e782614e4e4	4.00	1
8e7fd67661bf	5.00	1
8e81e6ea8338	0.00	1
8e8531be1318	1.00	1
8e8dfd60ba78	9.00	1
8e92d47db002	3.00	1
8ea0d606e767	4.00	1
8ea742b8e28c	8.00	1
8eb72d522273	7.00	1
8ebbef475bc2	4.00	1
8ebf41e58a0e	5.00	1
8ec2d485b800	5.00	1
8ec3bf00176a	4.00	1
8ecb43a28a06	5.00	1
8ecbc13b1431	7.00	1
8ecf369d489c	1.00	1
8ed299c102e2	7.00	1
8ee458830a2a	9.00	1
8eea8f8d2f6c	8.00	1
8ef06a2ea1c4	1.00	1
8ef57ad463a6	8.00	1
8f004ee3aaed	2.00	1
8f03fedc1b03	9.00	1
8f0b716c00aa	5.00	1
8f1794ae8d1a	5.00	1
8f20221271a3	1.00	1
8f242a48b9e1	7.00	1
8f25fac3e19a	5.00	1
8f291166ef80	7.00	1
8f2c41de92ce	7.00	1
8f32511a6ea4	1.00	1
8f35d38a81ca	7.00	1
8f38c7021aa6	7.00	1
8f57f8cada6a	1.00	1
8f599c2b85c0	5.00	1
8f6c52cbf68b	7.00	1
8f6e7813e207	5.00	1
8f6e9b7b735d	1.00	1
8f70c7b7f80b	8.00	1
8f7a34951d16	7.00	1
8f7badf748df	2.00	1
8f8c8c687d44	10.00	1
8f9987348cde	8.00	1
8f9c6894c24c	7.00	1
8fa56ca3b947	3.00	1
8fa7377ca017	8.00	1
8fa7fb6df996	5.00	1
8fa9006cf18d	4.00	1
8fad1eedff3f	9.00	1
8fae9ce37d56	3.00	1
8fc5d01adfba	8.00	1
8fc9ad4617bd	9.00	1
8fdecb476310	3.00	1
8fe2d4523e33	5.00	1
8fe6a48f9d3c	4.00	1
8fe92f3c7318	2.00	1
8fe9e2b9af71	5.00	1
8ff0c43603b6	5.00	1
8ffbd06eca70	7.00	1
8ffd460088fd	1.00	1
9001e8e52935	5.00	1
90025dd0bcb1	0.00	1
90086333f850	2.00	1
900cdd270b02	2.00	1
901ca5d15f6e	9.00	1
90253b01a851	1.00	1
902f4874ca54	5.00	1
902ff81663a7	2.00	1
9030104c076b	7.00	1
9034d2977b85	5.00	1
90364e043c9a	6.00	1
904751a20191	9.00	1
9049277e8048	8.00	1
904e95413669	9.00	1
90558d0cb1da	8.00	1
90711a0229e0	5.00	1
907871b300ab	1.00	1
907a24024629	4.00	1
9088fffc3e05	5.00	1
908bb7b246f1	3.00	1
9098bacc4994	3.00	1
909dc1a937fb	2.00	1
90a113d1476a	10.00	1
90a4c299d23c	2.00	1
90aa60dd2cae	1.00	1
90ac0ef77e53	7.00	1
90acbc75c73e	3.00	1
90bc33598d00	3.00	1
90c9502432d9	5.00	1
90cacc6e5f55	6.00	1
90d6279ec468	9.00	1
90f2a7a29986	5.00	1
90f3b30e4fa8	5.00	1
90f712add3c8	5.00	1
90fd87e2d93e	4.00	1
9117bbf21712	10.00	1
911bd08b5481	0.00	1
911fb262e044	7.00	1
9127294377ff	4.00	1
912db2dde6d1	3.00	1
91301b886fb8	7.00	1
913f0ac3f3f8	5.00	1
9148bed2fd83	1.00	1
9157b71feb46	3.00	1
915ad2159ed4	5.00	1
9166f9f352da	8.00	1
9167a00031ea	8.00	1
916c59fc9d41	9.00	1
916d02223313	3.00	1
917fc4113437	8.00	1
919cb2521798	5.00	1
91a07de6889d	1.00	1
91a8b491d02f	9.00	1
91abef64a8bd	1.00	1
91ae1cc5529e	6.00	1
91bdc5ee0c2b	7.00	1
91bf0de68c66	4.00	1
91c29cc20c47	1.00	1
91ce97bb677d	9.00	1
91d15a1c63be	0.00	1
91d204c22923	5.00	1
91d24c8b30d9	5.00	1
91d330e2ccb3	5.00	1
91de6fcad704	10.00	1
91e223f31c08	9.00	1
91f05b4e71cc	7.00	1
91f407a2b5a1	5.00	1
91fb49e58417	1.00	1
9203e7f98daa	9.00	1
920a7955f9fe	8.00	1
9215856e5948	9.00	1
923097d7da38	2.00	1
92311e0209aa	1.00	1
9232636e4914	0.00	1
9233183e0b58	2.00	1
923b846b6d7a	8.00	1
923dcaced6aa	0.00	1
924a16be766b	7.00	1
924e7cc22958	5.00	1
9252bb58676c	7.00	1
9254234f7a64	8.00	1
925606a5bae7	4.00	1
9259e941e3b2	4.00	1
926060537d91	5.00	1
92630e012f13	3.00	1
926d0fde677a	5.00	1
926f85da751d	3.00	1
9272ca92fdc1	1.00	1
9275f442ebf7	8.00	1
9276165c8106	1.00	1
928163658f21	0.00	1
928b7cc11586	2.00	1
928bcc237d41	7.00	1
929a496cc151	8.00	1
92a2078a515c	2.00	1
92adc509c037	7.00	1
92bd80998062	5.00	1
92d467f34e3b	1.00	1
92dca4e15ea6	9.00	1
92eb6983870e	3.00	1
92f14e6620db	8.00	1
92f70cf4863e	1.00	1
92ff02abdc3f	6.00	1
9309907c256f	3.00	1
930a70336cac	6.00	1
931cbb69b3e7	7.00	1
931cee647423	9.00	1
9321d73feb28	1.00	1
932644e7da9a	2.00	1
9327df622e52	5.00	1
932bf226906c	2.00	1
932c434f61c7	1.00	1
93340357ca7a	8.00	1
934036dd863d	7.00	1
934bd18efc7d	1.00	1
9355a7ce6b37	7.00	1
9363406f0018	9.00	1
936f446c6e48	2.00	1
9376215ce1c7	5.00	1
93819138e927	5.00	1
9382310ef68a	5.00	1
9393a520a98c	7.00	1
9395a88eb46e	1.00	1
93a10065a708	6.00	1
93a2e7fa2220	6.00	1
93a57d0e4f11	5.00	1
93af32beadf5	8.00	1
93b012fba3b4	2.00	1
93b566eefb25	8.00	1
93ba522cae68	0.00	1
93bc22938294	5.00	1
93bc9e83a1b3	7.00	1
93ca5eac2930	5.00	1
93d441c50c3d	2.00	1
93d612e58bfe	8.00	1
93e2db6f6091	5.00	1
93e481b2426d	5.00	1
93e4cba078b1	6.00	1
93f2abf302d1	5.00	1
940b5ca898f7	7.00	1
94110742464d	4.00	1
9411da911c68	7.00	1
9412dee2314c	7.00	1
9412df09f328	2.00	1
941ecb66a9ab	1.00	1
942e3df739ad	9.00	1
94342749b00e	5.00	1
9439b87f8138	7.00	1
9442693b846a	8.00	1
944d4ebea746	9.00	1
944e560c732c	5.00	1
944f5770d0e9	2.00	1
945a94133e4e	9.00	1
945cd74e6540	9.00	1
945e68d73452	7.00	1
946861876467	7.00	1
946cb4d4bfa1	0.00	1
948114f1be24	5.00	1
948e8e6b680d	5.00	1
94a071169757	3.00	1
94a07d33cb51	9.00	1
94ac8cd768ac	3.00	1
94ae9f7aca4b	3.00	1
94b5b3c86813	2.00	1
94b91ea3cd65	0.00	1
94c0cb3d4229	1.00	1
94d024255c80	7.00	1
94d597ebd7d4	3.00	1
94e0e26d3dbd	6.00	1
94f2b178d0c8	5.00	1
94f5153d0a8d	9.00	1
94fb0c12eb0b	5.00	1
9509e4ea5588	8.00	1
951556436b6f	5.00	1
951637140adf	1.00	1
9521c2cf9b94	2.00	1
952b0fa78c96	7.00	1
953318bf0646	5.00	1
9538bc861567	7.00	1
953a95efffca	1.00	1
953b6f9ecc4b	9.00	1
95568fcbb78f	10.00	1
9559e2e3ae78	5.00	1
9573ff09a173	1.00	1
95751d6082e8	8.00	1
957eef70c1e3	6.00	1
958058547748	5.00	1
9581c12537b7	5.00	1
958b5c007a68	5.00	1
958f99141422	5.00	1
95941b2dfa03	7.00	1
9594df2ed3be	2.00	1
959a02d52822	8.00	1
95a48984a9c0	7.00	1
95a726673774	1.00	1
95bc56a78a69	3.00	1
95cc92e9b296	7.00	1
95d6df069c0c	1.00	1
95d79eb8b2c6	10.00	1
95dfc2939351	5.00	1
95ea7f2bbaf6	7.00	1
95ea82dbc0df	2.00	1
95ec493fb00e	9.00	1
95ef7c2651ec	9.00	1
95f85aa0628f	5.00	1
95fc5f309af1	0.00	1
9609ba466313	5.00	1
96109143465a	0.00	1
9614a06e759f	7.00	1
961be9d812fa	2.00	1
961fab4cd220	8.00	1
9622e8591f46	2.00	1
9624fcafe04d	6.00	1
962755f49e87	2.00	1
962c449de1ae	5.00	1
9631a17b728a	9.00	1
9633141c4361	3.00	1
96348f0d2474	5.00	1
9634d9a9816d	5.00	1
963d4ada3675	2.00	1
9646195450ec	2.00	1
964dc7d81c40	3.00	1
964efb19241b	7.00	1
9651ab046e5c	7.00	1
9653ace84af2	7.00	1
966a2cea86b3	2.00	1
96800eca7e50	3.00	1
96820404ea4e	9.00	1
9699413ddd0f	6.00	1
9699d53ea57b	1.00	1
96a0082c75c6	5.00	1
96a0bbe29544	5.00	1
96a89a9b8a95	7.00	1
96a9de17caa6	9.00	1
96b51de3175b	6.00	1
96bfae8e44a0	9.00	1
96c50808a0c9	5.00	1
96cea98988c9	5.00	1
96d34f2a5979	9.00	1
96d3fd9a596c	3.00	1
96d43d46eb36	5.00	1
96d46814ce35	4.00	1
96d79c0fc144	5.00	1
96dace937654	8.00	1
96e1e9547b7a	7.00	1
96fadf1371fe	3.00	1
96fc64b1daaa	6.00	1
97004c0e3f0f	5.00	1
97043bd47339	2.00	1
970615778c73	4.00	1
970c5fd3e21c	7.00	1
970fc2a08dce	4.00	1
9712243ec34b	4.00	1
9714b9c3ab42	7.00	1
971bc6093c04	0.00	1
9720c6230fc8	3.00	1
972a937b4052	5.00	1
972c283d16a7	2.00	1
9734ffe04b38	0.00	1
973a3b48891a	5.00	1
97416da0167e	5.00	1
97532ea9a1df	8.00	1
9759e6338747	2.00	1
975b63d39535	7.00	1
975b776a0bc4	7.00	1
977f1c643deb	8.00	1
9782f61e88f2	5.00	1
978d534c79e0	9.00	1
97913eb12da7	5.00	1
9791473a3da8	6.00	1
9794cbd81dca	4.00	1
9799e52316ea	3.00	1
979cf7c30739	5.00	1
97a0f6e6e4fe	2.00	1
97a1b131b368	2.00	1
97af50704232	7.00	1
97afad14e43f	3.00	1
97cb7026db0c	9.00	1
97d3825d22a4	2.00	1
97de21ba41ec	3.00	1
97df3b3c1edb	3.00	1
97e1571923b2	9.00	1
97f0f042f6eb	3.00	1
97f240045bf3	9.00	1
97f28e3ce7cc	5.00	1
97f3e95244ae	2.00	1
97f5934c5265	1.00	1
97fa50b2d55d	6.00	1
9803b51b97d3	1.00	1
980503335650	4.00	1
980937807146	3.00	1
980949281b6f	5.00	1
980b7e1f2f24	7.00	1
9816e46f8a4f	5.00	1
98207e9dd076	8.00	1
982c28d11f0d	3.00	1
98373f76188d	7.00	1
98503718b272	0.00	1
98547df0e626	6.00	1
985d690cecf2	3.00	1
985f5ed0cd58	8.00	1
9866905a5c7d	8.00	1
9867852b714f	9.00	1
986acff3717c	2.00	1
9870c8c7c4ed	3.00	1
9875a81db22f	5.00	1
987f23a706e1	0.00	1
9883080ebd13	5.00	1
9884c67e4f3b	9.00	1
9895f09520e2	2.00	1
989d134f7d4e	1.00	1
989e28cdaf06	1.00	1
989fe7acfc5e	9.00	1
98a5cfda481f	1.00	1
98a6c21fea4a	0.00	1
98a7a4403209	8.00	1
98aa1f910607	6.00	1
98aabd15ba89	9.00	1
98ac5ea2dd68	7.00	1
98b01e7c60d4	5.00	1
98bfb05a72f1	9.00	1
98c220593c2d	8.00	1
98de1a5ab60c	9.00	1
98dee7bd9035	7.00	1
98ecc3d79ce1	9.00	1
98efdab39652	7.00	1
98f8f75570fe	5.00	1
98f944c10380	7.00	1
98fe5206dfa6	4.00	1
99028f60c667	4.00	1
991ba966c968	9.00	1
991e1b88ae73	2.00	1
99218df19618	1.00	1
99246c362f89	7.00	1
9943beae080f	5.00	1
994f0757d6ec	1.00	1
9960b51426dc	5.00	1
996529438a0a	1.00	1
996e38a14891	5.00	1
996f55bbd315	7.00	1
9970790dcb43	1.00	1
99736c005432	1.00	1
997478be8797	5.00	1
997966f2d6b9	6.00	1
997bbd20ae90	3.00	1
997fcf6c7057	5.00	1
99848f15ade4	7.00	1
999502114767	4.00	1
99ae7c867b88	2.00	1
99bc3bce36f1	3.00	1
99c067c37bff	1.00	1
99c3b6162a18	8.00	1
